college_id,college_name,college_full_name,city,state,ownership,nirf_rank,college_type,accreditation,website,contact_email,contact_phone,established_year,campus_size_acres,total_seats,hostel_available,girls_hostel,boys_hostel,sports_facilities,library,placement_cell,international_tie_ups,stream,course,course_specialization,degree_type,duration_years,entrance_exam,cutoff_type,cutoff_value_general,cutoff_value_obc,cutoff_value_sc,cutoff_value_st,cutoff_value_pwd,min_12th_percent_general,min_12th_percent_obc,min_12th_percent_sc,min_12th_percent_st,subjects_required_12th,lateral_entry_available,fees_annual_inr,fees_total_inr,scholarship_available,scholarship_details,placement_avg_lpa,placement_highest_lpa,top_recruiters,course_seats,reservation_general_percent,reservation_obc_percent,reservation_sc_percent,reservation_st_percent,reservation_pwd_percent,reservation_ews_percent,application_mode,application_start_date,application_end_date,counselling_date,admission_date,document_checklist,admission_steps,eligibility,capitation_fee,management_quota_available,nri_quota_available,foreign_national_quota,news_updates,tier
107,"Dr MGR Educational and Research Institute, Chennai","Dr MGR Educational and Research Institute, Chennai",Chennai,Tamil Nadu,Private,103,Engineering,NAAC B,https://www.drmgreducationalandr.ac.in,admissions@drmgreducationa.ac.in,044-48248399,1966,76,687,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Data Science,UG,4,JEE Main,JEE Rank / Marks,23953,119808,287574,207479,310139,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,800000,3200000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.7,13 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",100,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid JEE Main score required. Age limit: Max 25 years.,Yes,Yes,No,No,JEE Main 2026 Session 2 Result Link Soon | JEE Mains Session 2 answer key 2026 released,3
108,"Mepco Schlenk Engineering College, Sivakasi","Mepco Schlenk Engineering College, Sivakasi",Virudhunagar,Tamil Nadu,Private,238,Engineering,NAAC A,https://www.mepcoschlenkengineer.ac.in,admissions@mepcoschlenkeng.ac.in,044-21608128,1972,44,727,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,10905,39937,76984,131038,182031,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,12.9,18 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",37,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-04-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,Yes,No,"Last date to fill the TANCET 2026 application form is April 15, 2026. | TANCET 2026 examination will be conducted on May 09, 2026.",2
109,"Mepco Schlenk Engineering College, Sivakasi","Mepco Schlenk Engineering College, Sivakasi",Virudhunagar,Tamil Nadu,Private,238,Engineering,NAAC A,https://www.mepcoschlenkengineer.ac.in,admissions@mepcoschlenkeng.ac.in,044-33248092,1972,294,2460,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,Class 12,JEE Rank / Marks,35115,57242,130028,102443,116058,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,12.9,18 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",42,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-04-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,Yes,No,"Last date to fill the TANCET 2026 application form is April 15, 2026. | TANCET 2026 examination will be conducted on May 09, 2026.",2
110,"Mepco Schlenk Engineering College, Sivakasi","Mepco Schlenk Engineering College, Sivakasi",Virudhunagar,Tamil Nadu,Private,238,Engineering,NAAC A,https://www.mepcoschlenkengineer.ac.in,admissions@mepcoschlenkeng.ac.in,044-26402186,1972,176,817,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Biotechnology,UG,4,Class 12,JEE Rank / Marks,26998,27388,128168,91284,107142,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,12.9,18 LPA,"Zoho, Freshworks, Capgemini, Accenture, IBM",113,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-04-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,Yes,No,"Last date to fill the TANCET 2026 application form is April 15, 2026. | TANCET 2026 examination will be conducted on May 09, 2026.",2
111,"Mepco Schlenk Engineering College, Sivakasi","Mepco Schlenk Engineering College, Sivakasi",Virudhunagar,Tamil Nadu,Private,238,Engineering,NAAC A,https://www.mepcoschlenkengineer.ac.in,admissions@mepcoschlenkeng.ac.in,044-46622234,1972,41,1683,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Biomedical Engineering,UG,4,Class 12,JEE Rank / Marks,35662,29732,58209,151617,166651,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,12.9,18 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",102,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-04-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,Yes,No,"Last date to fill the TANCET 2026 application form is April 15, 2026. | TANCET 2026 examination will be conducted on May 09, 2026.",2
112,"RMK Engineering College, Thiruvallur","RMK Engineering College, Thiruvallur",Thiruvallur,Tamil Nadu,Private,262,Engineering,NAAC B+,https://www.rmkengineeringcolleg.ac.in,admissions@rmkengineeringc.ac.in,044-20462058,1981,414,2441,No,No,No,No,Yes,Yes,No,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,48668,99710,284728,365874,393094,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.3,9 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",109,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"GATE scorecard will be available for download from March 27, 2026, onwards. | TNEA registrations 2026 are expected to start in May 2026.",3
113,"RMK Engineering College, Thiruvallur","RMK Engineering College, Thiruvallur",Thiruvallur,Tamil Nadu,Private,262,Engineering,NAAC B+,https://www.rmkengineeringcolleg.ac.in,admissions@rmkengineeringc.ac.in,044-47646857,1981,793,2201,No,No,No,No,Yes,Yes,Yes,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,Class 12,JEE Rank / Marks,18230,130849,251684,352115,273028,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.3,9 LPA,"L&T, Bosch, Caterpillar, BHEL, Ford",66,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,No,No,"GATE scorecard will be available for download from March 27, 2026, onwards. | TNEA registrations 2026 are expected to start in May 2026.",3
114,"RMK Engineering College, Thiruvallur","RMK Engineering College, Thiruvallur",Thiruvallur,Tamil Nadu,Private,262,Engineering,NAAC B+,https://www.rmkengineeringcolleg.ac.in,admissions@rmkengineeringc.ac.in,044-27631036,1981,252,1904,No,No,No,No,Yes,Yes,Yes,Engineering,B.Tech,Computer Science and Business System,UG,4,Class 12,JEE Rank / Marks,18703,73124,275523,174263,384051,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.3,9 LPA,"Tata Motors, Mahindra, TVS, Ashok Leyland",57,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"GATE scorecard will be available for download from March 27, 2026, onwards. | TNEA registrations 2026 are expected to start in May 2026.",3
115,"Sona College of Technology, Salem","Sona College of Technology, Salem",Salem,Tamil Nadu,Private,266,Engineering,NAAC A+,https://www.sonacollegeoftechnol.ac.in,admissions@sonacollegeofte.ac.in,044-49978459,2009,43,1590,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,33438,37023,90863,74359,129372,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,13.7,22 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",56,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,Yes,No,"Sona College of Technology admissions are open now for the academic year 2026. | Sona College of Technology will organise an international conference, ICIP3M, from 10 to 11 April 2026.",2
116,"Sona College of Technology, Salem","Sona College of Technology, Salem",Salem,Tamil Nadu,Private,266,Engineering,NAAC A+,https://www.sonacollegeoftechnol.ac.in,admissions@sonacollegeofte.ac.in,044-26008422,2009,744,334,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,Class 12,JEE Rank / Marks,19023,51823,86894,124843,175704,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,13.7,22 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",113,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,Yes,No,"Sona College of Technology admissions are open now for the academic year 2026. | Sona College of Technology will organise an international conference, ICIP3M, from 10 to 11 April 2026.",2
117,"Sona College of Technology, Salem","Sona College of Technology, Salem",Salem,Tamil Nadu,Private,266,Engineering,NAAC A+,https://www.sonacollegeoftechnol.ac.in,admissions@sonacollegeofte.ac.in,044-31671359,2009,642,1096,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Fashion Technology,UG,4,Class 12,JEE Rank / Marks,33176,54206,101707,142049,53787,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,13.7,22 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",85,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,Yes,Yes,Yes,No,"Sona College of Technology admissions are open now for the academic year 2026. | Sona College of Technology will organise an international conference, ICIP3M, from 10 to 11 April 2026.",2
118,"Sona College of Technology, Salem","Sona College of Technology, Salem",Salem,Tamil Nadu,Private,266,Engineering,NAAC A+,https://www.sonacollegeoftechnol.ac.in,admissions@sonacollegeofte.ac.in,044-28992141,2009,443,1484,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Computer Science and Business System,UG,4,Class 12,JEE Rank / Marks,17167,47786,114484,70502,122098,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,13.7,22 LPA,"Tata Motors, Mahindra, TVS, Ashok Leyland",53,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,Yes,No,"Sona College of Technology admissions are open now for the academic year 2026. | Sona College of Technology will organise an international conference, ICIP3M, from 10 to 11 April 2026.",2
119,"Sona College of Technology, Salem","Sona College of Technology, Salem",Salem,Tamil Nadu,Private,266,Engineering,NAAC A+,https://www.sonacollegeoftechnol.ac.in,admissions@sonacollegeofte.ac.in,044-22992392,2009,586,2498,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Electrical and Computer Engineering,UG,4,Class 12,JEE Rank / Marks,26386,16413,118812,173424,178945,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,13.7,22 LPA,"L&T, Bosch, Caterpillar, BHEL, Ford",97,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,Yes,No,"Sona College of Technology admissions are open now for the academic year 2026. | Sona College of Technology will organise an international conference, ICIP3M, from 10 to 11 April 2026.",2
120,"Sri Ramakrishna Engineering College, Coimbatore","Sri Ramakrishna Engineering College, Coimbatore",Coimbatore,Tamil Nadu,Private,324,Engineering,NAAC B,https://www.sriramakrishnaengine.ac.in,admissions@sriramakrishnae.ac.in,044-21503993,1999,286,669,Yes,Yes,Yes,Yes,Yes,Yes,No,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,6015,70217,87164,163733,241702,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,220000,880000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.8,19 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",94,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"The last date to apply for the TANCET 2026 examination is April 10, 2026. | SREC Coimbatore is ranked in the band of 151-200 in Engineering as per NIRF Ranking 2025.",3
